product_name,brand-name,rating,ingredients,product_url
Scalp & Hair Leave-In Treatment System 3 (Color Treated Hair/Normal to Light Thinning),Nioxin,4.5,"Water, Phenoxyethanol, Polysorbate 80, Polysorbate 60, Acetamide MEA, Triethanolamine, Citric Acid, PEG-23M, Methylparaben, Hydrolyzed Keratin, Propylene Glycol, Propylparaben, Methyl Nicotinate, Fragrance, Mentha Piperita (Peppermint) Oil, Menthol, Mentha Arvensis Leaf Oil, Methylisothiazolinone, Camellia Sinensis Leaf Extract, Cystine Bis-PG-Propyl Silanetriol, Lecithin, Foeniculum Vulgare (Fennel) Fruit Extract, Saccharomyces/Magnesium Ferment, Biotin/Folic Acid/Cyanocobalamin/Niacinamide/Pantothenic Acid/Pyridoxine/Riboflavin/Thiamine/Yeast Polypeptides, Yeast Extract, Saccharomyces/Iron Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment.",https://www.ulta.com/p/scalp-hair-leave-in-treatment-system-3-color-treated-hairnormal-light-thinning-xlsImpprod4450387
Procapil Hair Tonic,Bondi Boost,4.7,"Aloe Barbadensis (Aloe Vera) Leaf Juice*, Coffea Arabica (Coffee) Seed Extract, Urtica Dioica (Nettle) Leaf Extract*, Equisetum Arvense (Horsetail) Leaf Extract, 3% Procapil, Chamomilla Recutita (Matricaria) Flower Extract*, Rosmarinus Officinalis (Rosemary) Leaf Extract*, Serenoa Serrulata (Saw Palmetto) Fruit Extract*, Glycerin, Panthenol (Pro Vitamin B5), Coco-Caprylate, Polysorbate-20, Fragrance, Pentylene Glycol, Caprylyl Glycol, Ethylhexyglycerin, Citric Acid.",https://www.ulta.com/p/procapil-hair-tonic-pimprod2014475
100% Pure Argan Oil Head to Toe Smoothing,SheaMoisture,4.4,Argania Spinosa Kernel Oil.,https://www.ulta.com/p/100-pure-argan-oil-head-toe-smoothing-xlsImpprod13762177
"Moisture Super Fuel Face, Hair + Body Oil",We Are Paradoxx,4.5,"Glycine Soja (Soybean) Oil,* Caprylic/Capric Triglyceride,* Silica, Phytantriol, Tocopheryl Acetate, Eucalyptus Globulus Leaf Oil,* Lavandula Angustifolia (Lavender) Oil,* Alcohol*+, Argania Spinosa (Argan) Kernel Oil*,* Cocos Nucifera (Coconut) Oil*,* Ricinus Communis (Castor) Seed Oil,* Simmondsia Chinensis (Jojoba) Seed Oil,* Citrus Aurantium Bergamia (Bergamot) Fruit Oil,* Pelargonium Roseum (Geranium) Leaf Oil,* Mentha Arvensis (Peppermint) Leaf Oil,* Linalool,* Limonene,* Citronellol,* Geraniol,* Citral.*,*Natural Origin,**Organic,+Irish Whiskey",https://www.ulta.com/p/moisture-super-fuel-face-hair-body-oil-pimprod2025243
Hair Growth Derma Roller,Bondi Boost,4.7,,https://www.ulta.com/p/hair-growth-derma-roller-pimprod2035224
Keratin Healing Oil Lustrous Finishing Spray,L'anza,4.3,"Alcohol Denat., Hydrofluorocarbon 152a, Octylacrylamide/acrylates/ Butylaminoethyl Methacrylate Copolymer, Keratin Amino Acids, Crambe Abyssinica Seed Oil, Orbignya Speciosa Kernel Oil, Euterpe Oleracea Fruit Oil, Coffea Arabica Seed Oil, Copaifera Officinalis Resin, Astrocaryum Murumuru Seed Butter, Cereus Grandiflorus Flower Extract, Dimethiconol Meadowfoamate, Sodium Pca, Magnesium Pca, Zinc Pca, Manganese Pca, Ethylhexyl Methoxycinnamate, Aminomethyl Propanol, Benzophenone-3, Triethyl Citrate, PEG/PPG-17/18 Dimethicone, Phenyl Trimethicone, Ampisostearoyl Hydrolyzed Wheat Protein, Fragrance (Parfum), Limonene, Benzyl Benzoate, Linalool.",https://www.ulta.com/p/keratin-healing-oil-lustrous-finishing-spray-xlsImpprod11061068
Mane Magic 10-in-1 Split End Mender,Eva Nyc,4.5,"Water, Hydrolyzed Soy Protein, Stearyl Alcohol, Behentrimonium Methosulfate, Cetearyl Alcohol, Cetyl Alcohol, Argania Spinosa (Argan) Kernel Oil, Hydrolyzed Vegetable Protein, Adansonia Digitata (Baobab) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cocos Nucifera (Coconut) Oil, Ricinus Communis (Castor) Seed Oil, Aloe Barbadensis (Aloe Vera) Leaf Juice, Panthenol, Hydrogenated Castor Oil/Sebacic Acid Copolymer, Polyquaternium-6, Hydroxypropyl Guar, Guar Hydroxypropyltrimonium Chloride, Dimethicone, Benzoic Acid, Dehydroacetic Acid, Phenoxyethanol, Fragrance.",https://www.ulta.com/p/mane-magic-10-in-1-split-end-mender-pimprod2026427
Amla & Olive Heavy Cream,Qhemet Biologics,4.9,"Castor (Ricinus Communis) Oil & Olive (Olea Europa) Oil Blend, Aqueous (Distilled Water) Botanical Infusion of Organic Phyllanthus Emblica (Amla) Extract, Organic Bacopa Monniera (Brahmi) Extract and Organic Aloeferox (Aloe Africana) Extract, Vegetable Glycerin, MSM (Methylsulfonylmethane), Sorbitan & Cetearyl Monoesters (Vegetable Emulsifier), Citrus Limon & Citrus Aurantium (Essential Oil Scent), Phenoxyethanol & Ethylhexylglycerin (Paraben-free and Formaldehyde-free Preservative).",https://www.ulta.com/p/amla-olive-heavy-cream-pimprod2032308
Color Fresh Mask,Wella,4.3,"Aqua/Water/Eau, Propylene Glycol, Cetearyl Alcohol, Behentrimonium Chloride, Steareth-20, Phenoxyethanol, Parfum/Fragrance, Glycerin, Isopropyl Alcohol, Mica, Polyquaternium-37, Potassium Phosphate, Hc Blue No. 2, Propylene Glycol Dicaprylate/Dicaprate, Persea Gratissima (Avocado) Oil, Prunus Armeniaca (Apricot) Kernel Oil, Tocopheryl Acetate, Basicbrown 17, Titanium Dioxide, 4-Hydroxypropylamino-3-Nitrophenol, Hc Red No. 10, 2-Amino-6-Chloro-4-Nitrophenol, Benzyl Salicylate, Ppg-1 Trideceth-6, Limonene, Hc Red No. 11, Sodium Hydroxide, Linalool, Acrylates/Stearyl Methacrylate Copolymer, Citric Acid, Basic Blue 124, Hc Blue No. 16",https://www.ulta.com/p/color-fresh-mask-pimprod2032468
Awapuhi Wild Ginger Keratin Intensive Treatment,Paul Mitchell,4.6,"Aqua (Water, Eau), Cetearyl Alcohol, Isohexadecane, Behentrimonium Chloride, Glycerin, Amodimethicone, Cetyl Esters, Keratin, Hydrolyzed Keratin, Oxidized Keratin, Panthenol, Hedychium Coronarium (White Ginger) Root Extract, Wheat Amino Acids, Dimethicone, Stearamidopropyl Dimethylamine, Polysilicone-15, Citric Acid, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Trideceth-12, Cetrimonium Chloride, Disodium EDTA, Isopropyl Alcohol, Behentrimonium Methosulfate, Polyquaternium-55, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Methylchloroisothiazolinone, Methylisothiazolinone, Magnesium Chloride, Magnesium Nitrate, Parfum (Fragrance), Limonene, Benzyl Salicylate, Hexyl Cinnamal, Linalool.",https://www.ulta.com/p/awapuhi-wild-ginger-keratin-intensive-treatment-pimprod2005330
Curl Butter Mask,Bumble and bumble,4.5,"Water/Aqua/Eau, Cetearyl Alcohol, Glycerin, Elaeis Guineensis (Palm) Oil, Behentrimonium Chloride, Distearyldimonium Chloride, Persea Gratissima (Avocado) Oil, Cocos Nucifera (Coconut) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Theobroma Cacao (Cocoa) Seed Butter, Butyrospermum Parkii (Shea Butter), Behenyl/Octyldodecyl Propanediol Citrate Crosspolymer, Tocopheryl Acetate, Hydroxypropyltrimonium Hydrolyzed Corn Starch, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Ethylhexyl Methoxycinnamate, Tribehenin, Glyceryl Dibehenate, Caprylyl Glycol, Cetearyl Glucoside, Polyquaternium-37, Glyceryl Behenate, BHT, Fragrance (Parfum), Limonene, Linalool, Butylphenyl Methylpropional, Sodium Chloride, Sodium Hydroxide, Phenoxyethanol.",https://www.ulta.com/p/curl-butter-mask-pimprod2018229
"Don't Despair, Repair! Rice Water Protein + Moisture Strengthening Hair Treatment",Briogeo,4.7,"Water/Aqua/Eau, Saccharomyces/Rice Ferment Filtrate*, Brassica Alcohol*, Squalane*, Cetearyl Alcohol*, Cetyl Alcohol*, Oryza Sativa (Rice) Bran Water*, Hydrolyzed Rice Protein*, Sargassum Filipendula Extract*, Oryza Sativa (Rice) Bran Oil*, Brassicyl Isoleucinate Esylate*, Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Capryloyl Glycerin/Sebacic Acid Copolymer*, Diheptyl Succinate*, Behentrimonium Methosulfate*, Guar Hydroxypropyltrimonium Chloride*, Cetrimonium Chloride, Rosa Canina Fruit Oil*, Glycerin*, Arginine*, Potassium Sorbate, Sodium Benzoate, Pentylene Glycol*, Citric Acid*, Fragrance (Parfum), Dehydroacetic Acid, Benzyl Alcohol, Iron Oxides CI 77491",https://www.ulta.com/p/dont-despair-repair-rice-water-protein-moisture-strengthening-hair-treatment-pimprod2034488
Recharging Complex Hair Growth Supplement,Nioxin,4.1,"Vitamin A (as Vitamin Acetate), Vitamin C (as Calcium ascorbate), Thiamine (Vitamin B1; as thiamine hydrochloride), Riboflavin (Vitamin B2), Niacin (as Niacinamide), Vitamin B6 (as Pyridoxine Hydrochloride), Folate, Vitamin B12 (as Cyanocobalamin), Biotin, Pantothenic acid (as Calcium Pantothenate), Iron (as Ferrous Fumerate), Iodine (as Potassium Iodide), Zinc (as Zinc Gluconate), Selenium (as Selenium Methionine), Copper (as Copper Gluconate), Silicon (as Silicon dioxide), Cellulose microcrystalline, Purified water, Carboxymethyl cellulose sodium, Cellulose pulver, Hydroxypropylcellulose, Polyvinyl Alcohol, Magnesium Stearate, Titanium dioxide (colour), Polyethylene Glycol, Talc.",https://www.ulta.com/p/recharging-complex-hair-growth-supplement-xlsImpprod18751063
Argan Oil Plus Moringa Oil,Chi,4.7,"Cyclopentasiloxane, Cyclotetrasiloxane, Cyclohexasiloxane, Caprylyl Methicone , Argania Spinosa (Argan) Kernel Oil , Moringa Oleifera Seed Oil , Hydrolyzed Silk, Tocopheryl (Vitamin E) Acetate, Retinyl (Vitamin A) Palmitate, C12-15 Alkyl Benzoate, Phenoxyethanol, Fragrance (Parfum), Benzyl Alcohol, Benzyl Benzoate, Benzyl Salicylate, Citral, Citronellol, Coumarin, Eugenol, Geraniol, Hydroxycitronellal, Limonene, Linalool, Butylphenyl Methylpropional, Isoeugenol, Red 17 (Cl 26100), Yellow 11 (Cl 47000), Green 6 (CI 61565).",https://www.ulta.com/p/argan-oil-plus-moringa-oil-xlsImpprod11061044
100% Pure Argan Oil,Josie Maran,4.8,Organic Argan Oil,https://www.ulta.com/p/100-pure-argan-oil-pimprod2022179
Caviar Anti-Aging Restructuring Bond Repair Leave-in Heat Protection Spray,Alterna,4.4,"Water/Aqua/Eau, Dimethicone, Propanediol, Cetyl Alcohol, Dicaprylyl Ether, Fragrance (Parfum), Stearyl Alcohol, Hydrogenated Castor Oil/Sebacic Acid Copolymer, PEG-40 Hydrogenated Castor Oil, Benzyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Behentrimonium Chloride, VP/VA Copolymer, Amodimethicone, Panthenol, Dehydroacetic Acid, Trideceth-12, Cetrimonium Chloride, Ascorbic Acid, Biotin, Polysilicone-15, Pyridoxine HCL, Retinyl Palmitate, Superoxide Dismutase, Tocopheryl Acetate, Hydrolyzed Rice Protein, Hydrolyzed Wheat Protein, Caviar Extract, Potassium Benzoate, Propylene Glycol, Sodium Sorbate, Hydrolyzed Soy Protein, Helianthus Annuus (Sunflower) Seed Oil, Leuconostoc/Radish Root Ferment Filtrate, Saccharomyces/Copper Ferment, Saccharomyces/Iron Ferment, Saccharomyces/Magnesium Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Hydrolyzed Corn Protein, Hydrolyzed Cottonseed Protein, Phospholipids, Hexyl Cinnamal, Linalool, Limonene, Geraniol, Coumarin, Citral, Amyl Cinnamal, Benzyl Benzoate, Benzyl Alcohol, Citronellol.",https://www.ulta.com/p/caviar-anti-aging-restructuring-bond-repair-leave-in-heat-protection-spray-pimprod2000754
Heal & Hydrate + Shea Butter Hair Mask,Maui Moisture,4.5,"Aloe Barbadensis Leaf Juice, Water (Aqua), Cocos Nucifera (Coconut) Oil, Cetearyl Alcohol, Isopropyl Myristate, Glycerin, Cetyl Alcohol, Butyrospermum Parkii (Shea) Butter, Stearamidopropyl Dimethylamine, Steareth-20, Cocos Nucifera (Coconut) Water, Macadamia Ternifolia Seed Oil, Isostearyl Hydroxystearate, Behentrimonium Chloride, Dicaprylyl Carbonate, Polyquaternium-37, PPG-1 Trideceth-6, Propylene Glycol Dicaprylate/Dicaprate, Isopropyl Alcohol, Citric Acid, Sodium Hydroxide, Sodium Benzoate, Fragrance (Parfum).",https://www.ulta.com/p/heal-hydrate-shea-butter-hair-mask-xlsImpprod14071296
Thickening & Texturizing Mousse,Keranique,4.4,"Water, Propylene Glycol, Stearamidopropyl Dimethylamine Lactate, Glycerin, PVP/VA Copolymer, Polyquaternium-55, Polysorbate 20, TEA-Lauroyl Keratin Amino Acids, Silk Amino Acids, Keratin Amino Acids, Collagen Amino Acids, Fragrance, Menthol, Peppermint (Mentha Piperita) Oil, Phenoxyethanol.",https://www.ulta.com/p/thickening-texturizing-mousse-xlsImpprod11331131
Healthy Sexy Hair Love Oil,Sexy Hair,4.5,"C12-15 Alkyl Benzoate, Diisopropyl Adipate, Ethylcellulose, Parfum/Fragrance, Limonene, Linalool, Citronellol, Moonstone Powder, Aqua/Water/Eau, Acacia Dealbata Leaf Extract, Leuconostoc/Radish Root Ferment Filtrate",https://www.ulta.com/p/healthy-sexy-hair-love-oil-pimprod2026853
GrandeGUMMIES Vegan Collagen Booster,Grande Cosmetics,4.6,"Glucose Syrup, Sugar, Glucose, Pectin, Citric Acid, Sodium Citrate, Natural Orange Flavor, Vegetable Oil (with Carnauba Wax), Beta Carotene 1%, Purple Carrot Juice Concentrate.,For full supplement facts, refer to product packaging.",https://www.ulta.com/p/grandegummies-vegan-collagen-booster-pimprod2027284
Volumizing Scalp Stimulating Shampoo,Keranique,4.7,"Water/Aqua, Disodium Laureth Sulfosuccinate, Sodium Lauryl Sulfoacetate, Sodium Cocoyl Isethionate, Lauramidopropyl Betaine, PEG-7 Glyceryl Cocoate, Sodium Lauroyl Sarcosinate, Decyl Glucoside, Polyquaternium-7, Polyquaternium-11, Panthenol, Disteareth-100 IPDI, Panax Ginseng Root Extract, Glycerin, Mentha Piperita (Peppermint) Oil, Methoxy PEG/PPG-7/3 Aminopropyl Dimethicone, Menthol, Hydrolyzed Soy Protein, Sodium Lauroyl Oat Amino Acids, Hydrolyzed Keratin, Keratin, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, PEG-12 Dimethicone, Biotin, Guar Hydroxypropyltrimonium Chloride, Zea Mays (Corn) Starch, Zinc Gluconate, Ornithine HCL, Niacinamide, Hydrolyzed Ceratonia Siliqua Seed Extract, Glucosamine HCL, Calcium Pantothenate, Arginine, Citrulline, Arctium Majus Root Extract, Acetyl Tyrosine, Quaternium-95, Dipropylene Glycol, Disodium EDTA, Propanediol, Citric Acid, Phenoxyethanol, Potassium Sorbate, Chlorphenesin, Methylisothiazolinone.",https://www.ulta.com/p/volumizing-scalp-stimulating-shampoo-xlsImpprod11331123
Hair-Oil Everyday Gloss,BREAD BEAUTY SUPPLY,4.5,"Glycine Soja (soybean) Oil, Carthamus Tinctorius (Safflower) Seed Oil, Caprylic, Capric Triglyceride, Prunus Amydalus Dulcis (Sweet Almond) Oil, Ricinus Communis (Castor) Seed Oil, Argania Spinosa (Argan) Kernel Oil, Fragrance (Parfum), Helianthus Annuus (Sunflower) Seed Oil, Terminalia Ferdinandiana (Kakadu Plum) Fruit Extract",https://www.ulta.com/p/hair-oil-everyday-gloss-pimprod2035014
Superfoods Avocado + Kiwi Mega Moisture 3-in-1 Leave-In Spray,Briogeo,4.5,"Water/Aqua/Eau, Polyglyceryl-6 Stearate*, Cetearyl Alcohol*, Glycerin*, Cetrimonium Chloride*, Glyceryl Stearate*, Isopropyl Palmitate*, Persea Gratissima (Avocado) Oil*, Actinidia Chinensis (Kiwi) Fruit Extract*, Aloe Barbadensis Leaf Juice*, Maltodextrin*, Panthenol, Sodium PCA*, Spinacia Oleracea (Spinach) Leaf Extract*, Tocopheryl Acetate, Hippophae Rhamnoides Fruit Oil*, Chlorophyllin-Copper Complex*, Theobroma Cacao (Cocoa) Seed Butter*, Salvia Hispanica Seed Oil*, Brassicyl Isoleucinate Esylate*, Biotin, Helianthus Annuus (Sunflower) Seed Oil*, Rosmarinus Officinalis (Rosemary) Leaf Extract*, Polyglyceryl-6 Behenate*, Brassica Alcohol*, Citric Acid*, Propanediol*, Caesalpinia Spinosa Fruit Extract*, Helianthus Annuus (Sunflower) Sprout Extract*, Spirulina Maxima Extract*, Potassium Sorbate, Sodium Benzoate, Sodium Hydroxide, Fragrance (Parfum), Caprylhydroxamic Acid*, Benzyl Alcohol",https://www.ulta.com/p/superfoods-avocado-kiwi-mega-moisture-3-in-1-leave-in-spray-pimprod2032196
A Curl Can Dream Lightweight Oil,Matrix,4.4,"Helianthus Annuus Seed Oil / Sunflower Seed Oil, Isopropyl Myristate, Octyldodecanol, Olea Europaea Fruit Oil / Olive Fruit Oil, Simmondsia Chinensis Seed Oil / Jojoba Seed Oil, Cocos Nucifera Oil / Coconut Oil, Parfum / Fragrance, Tocopherol, Linalool, Citronellol, Geraniol, Benzyl Salicylate, Glycine Soja Oil / Soybean Oil, Benzyl Alcohol, Citral, Citric Acid (F.I.L. D240573/1).",https://www.ulta.com/p/a-curl-can-dream-lightweight-oil-pimprod2026756
Hair Perfecting Duo,Toppik,3.4,,https://www.ulta.com/p/hair-perfecting-duo-xlsImpprod13881081
Hydrating Hair Mask,Verb,4.8,"Aqua/Water/Eau, Dimethicone, Stearyl Alcohol, Cetyl Alcohol, Glycerin, Cetyl Esters, Behentrimonium Chloride, Isopropyl Myristate, Quaternium-80, Stearamidopropyl Dimethylamine, Amodimethicone, Orbignya oleifera (Babassu) Seed Oil, Parfum/Fragrance, Citric Acid, Trideceth-12, Isopropyl Alcohol, Polyquaternium-10, Polyquaternium-67, Caprylyl Glycol, Propylene Glycol, Myristyl Alcohol, Sodium Acetate, Chlorphenesin, Phenoxyethanol, Cetrimonium Chloride, Butylphenyl Methylpropional, Limonene, Linalool, Hydroxycitronellal.",https://www.ulta.com/p/hydrating-hair-mask-pimprod2024768
Deep Hydration Complete Hair Regrowth System,Keranique,4.2,"Deep Hydration Scalp Stimulating Shampoo: Water/Aqua, Disodium Laureth Sulfosuccinate, Sodium Lauroyl Sarcosinate, Sodium Lauryl Sulfoacetate, Cocamide MEA, Cocamidopropyl Hydroxysultaine, PEG-150 Distearate, PEG-7 Glyceryl Cocoate, Decyl Glucoside, Rice Oil Glycereth-8 Esters, Sodium Lauroyl Lactylate, Glycerin, Polyquaternium-7, Polyquaternium-11, Panthenol, Panax Ginseng Root Extract, Methoxy PEG/PPG-7/3 Aminopropyl Dimethicone, Menthol, Hydrolyzed Soy Protein, Persea Gratissima (Avocado) Oil, Cystine Bis-PG-Propyl Silanetriol, Hydrolyzed Keratin, Keratin, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, PEG-12 Dimethicone, Stearic Acid, Myristic Acid, Palmitic Acid, Biotin, Guar Hydroxypropyltrimonium Chloride, Polysorbate 60, Zea Mays (Corn) Starch, Serenoa Serrulata Fruit Extract, Acetyl Tyrosine, Zinc Gluconate, Ornithine HCl, Niacinamide, Hydrolyzed Ceratonia Siliqua Seed Extract, Hydrolyzed Lupine Protein, Triticum Vulgare (Wheat) Flour Lipids, Glucosamine HCl, Calcium Pantothenate, Arginine, Arctium Majus Root Extract, Quaternium-95, Polyglyceryl-3 Distearate, Propanediol, Fragrance (Parfum), Citric Acid, Disodium EDTA, BHT, Phenoxyethanol, Potassium Sorbate, Chlorphenesin, Sodium Benzoate, Methylisothiazolinone, Benzyl Alcohol, Limonene.,Deep Hydration Volumizing Keratin Conditioner: Water/Aqua, Cetearyl Alcohol, Cetyl Alcohol, Stearyl Alcohol, Behentrimonium Chloride, Isododecane, Hydrogenated Ethylhexyl Olivate, Cyperus Esculentus Root Oil, Cetrimonium Chloride, Polyquaternium-7, Polyquaternium-11, Panax Ginseng Root Extract, Panthenol, Glycerin, Polysilicone-15, Caprylic/Capric Triglyceride, Menthol, Methoxy PEG/PPG-7/3 Aminopropyl Dimethicone, Serenoa Serrulata Fruit Extract, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Cystine Bis-PG-Propyl Silanetriol, Guar Hydroxypropyltrimonium Chloride, Quaternium-95, PEG-12 Dimethicone, Hydrolyzed Keratin, Keratin, Stearamine Oxide, Biotin, Hydrolyzed Soy Protein, Amodimethicone, Hydrolyzed Ceratonia Siliqua Seed Extract, Hydrolyzed Lupine Protein, Octocrylene, Hydrogenated Olive Oil Unsaponifiables, Hydroxyethylcellulose, Butyl Methoxydibenzoylmethane, Sucrose Laurate, Inulin Lauryl Carbamate, Zinc Gluconate, Zea Mays (Corn) Starch, Ornithine HCl, Niacinamide, Glucosamine HCl, Calcium Pantothenate, Arginine, Arctium Majus Root Extract, Acetyl Tyrosine, Propanediol, Fragrance (Parfum), Citric Acid, Caprylyl Glycol, Tetrasodium EDTA, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, BHT, Phenoxyethanol, Chlorphenesin, Sorbic Acid, Methylisothiazolinone, Benzyl Alcohol, Limonene.,Hair Regrowth Treatment Spray: Water, Alcohol, Propylene Glycol, Minoxidil 2%.,Lift and Repair Treatment Spray: Water/Aqua, Polyester-5, PEG-12 Dimethicone, Glycerin, Cystine Bis-PG-Propyl Silanetriol, Mannitol, Chondrus Crispus (Carrageenan) Extract, Hydrolyzed Soy Protein, Isochrysis Galbana Extract, Hydrolyzed Ceratonia Siliqua Seed Extract, Serenoa Serrulata Fruit Extract, Laminaria Digitata Extract, Polyquaternium-11, Panthenol, Hydrolyzed Keratin, Keratin, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Propanediol, Zea Mays (Corn) Starch, Zinc Gluconate, Biotin, Acetyl Tyrosine, Menthol, Arginine, Calcium Pantothenate, PEG-40 Hydrogenated Castor Oil, Glucosamine HCl, Glycogen, PPG-26-Buteth-26, Niacinamide, Ornithine HCl, Polyquaternium-7, Arctium Majus Root Extract, Panax Ginseng Root Extract, Pentylene Glycol, Quaternium-95, Mentha Piperita (Peppermint) Oil, Dipropylene Glycol, Xanthan Gum, Guar Hydroxypropyltrimonium Chloride, Caprylyl Glycol, Citric Acid, Disodium EDTA, Phenoxyethanol, Chlorphenesin, Potassium Sorbate, Sodium Benzoate, Benzyl Alcohol, Limonene.",https://www.ulta.com/p/deep-hydration-complete-hair-regrowth-system-xlsImpprod14461037
Color Boost Revitalizing Keratin Conditioner For Color-Treated Hair,Keranique,4.6,"Water (Aqua), Cetearyl Alcohol, Cetyl Alcohol, Behentrimonium Chloride, Isododecane, Glycerin, Amodimethicone, Propanediol, Keratin, Hydrolyzed Keratin, Calcium Pantothenate, Acetyl Tyrosine, Arginine, Zinc Gluconate, Biotin, Niacinamide, Glucosamine HCl, Ornithine HCl, Citrulline, Allantoin, Bisabolol, Zea Mays (Corn) Starch, Hydrolyzed Soy Protein, Arctium Majus Root Extract, Panax Ginseng Root Extract, Ceratonia Siliqua (Carob) Fruit Extract, Panthenol, Tocopheryl Acetate, Zinc Pyrithione, Curcuma Longa (Turmeric) Root Extract, Apium Graveolens (Celery) Seed Extract, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Isostearyl Neopentanoate, Stearamine Oxide, Cetrimonium Chloride, Cetrimonium Methosulfate, Caprylic/Capric Triglyceride, Methoxy PEG/PPG-7/3 Aminopropyl Dimethicone, Quaternium-91, Quaternium-95, PEG-12 Dimethicone, Linoleamidopropyl PG-Dimonium Chloride Phosphate Dimethicone, Polyquaternium-7, Polyquaternium-11, Hydroxyethylcellulose, Sodium Hydroxide, Isopropyl Alcohol, Benzyl Alcohol, Disodium EDTA, Guar Hydroxypropyltrimonium Chloride, Citric Acid, Fragrance (Parfum), Chlorphenesin, Potassium Sorbate, Phenoxyethanol.",https://www.ulta.com/p/color-boost-revitalizing-keratin-conditioner-color-treated-hair-xlsImpprod16491015
